product_id,name,category,price,stock_quantity
66388,Fight,Books,562.25,181
66389,Indeed,Books,95.63,118
66390,Likely,Home & Kitchen,278.63,212
66391,Lot,Sports,929.93,639
66392,Despite,Toys,221.36,875
66393,Mouth,Clothing,964.16,51
66394,Exist,Toys,372.51,350
66395,College,Home & Kitchen,708.88,147
66396,Short,Electronics,113.34,25
66397,Evening,Clothing,707.53,797
66398,Reveal,Electronics,831.05,233
66399,Economy,Sports,688.75,440
66400,Design,Clothing,94.5,250
66401,Back,Electronics,296.46,958
66402,Paper,Clothing,81.22,963
66403,Mr,Books,856.29,449
66404,About,Toys,936.57,338
66405,Change,Toys,35.72,836
66406,Itself,Home & Kitchen,362.51,262
66407,Network,Electronics,550.7,272
66408,Hour,Clothing,229.7,478
66409,This,Clothing,665.23,150
66410,Now,Books,355.03,511
66411,Thousand,Toys,482.83,117
66412,View,Electronics,305.29,146
66413,Activity,Toys,342.13,334
66414,Republican,Books,299.1,940
66415,Say,Clothing,126.16,413
66416,Half,Clothing,602.57,329
66417,Serve,Books,13.14,93
66418,Peace,Clothing,799.39,877
66419,Any,Electronics,360.03,99
66420,See,Sports,278.24,417
66421,Attention,Home & Kitchen,767.63,578
66422,Himself,Home & Kitchen,50.93,718
66423,Industry,Electronics,156.88,226
66424,Possible,Toys,859.51,537
66425,Able,Books,137.43,365
66426,Sport,Books,461.85,222
66427,Either,Clothing,365.14,127
66428,About,Home & Kitchen,113.02,794
66429,Social,Sports,516.86,480
66430,Medical,Sports,681.96,142
66431,Book,Home & Kitchen,361.23,757
66432,Young,Toys,67.46,163
66433,Wind,Sports,339.35,120
66434,Evidence,Toys,325.18,989
66435,Another,Sports,406.02,922
66436,Heavy,Toys,796.67,493
66437,Number,Sports,940.78,731
66438,Politics,Electronics,119.96,206
66439,Expect,Sports,627.7,635
66440,Exactly,Sports,673.18,423
66441,Return,Books,371.93,938
66442,Oil,Toys,175.55,131
66443,Music,Sports,270.78,318
66444,Together,Sports,954.33,370
66445,Contain,Toys,997.39,855
66446,For,Electronics,144.49,135
66447,True,Sports,142.54,945
66448,Cold,Home & Kitchen,220.79,160
66449,Argue,Home & Kitchen,713.02,64
66450,Something,Clothing,967.69,466
66451,Three,Sports,234.58,121
66452,Type,Electronics,372.6,909
66453,Simple,Toys,672.07,470
66454,Boy,Home & Kitchen,718.34,407
66455,Firm,Clothing,766.25,872
66456,Finish,Home & Kitchen,238.72,435
66457,Attorney,Electronics,588.08,915
66458,Able,Books,439.34,448
66459,Day,Toys,727.58,292
66460,Us,Sports,792.26,847
66461,Seat,Clothing,923.06,607
66462,Decide,Clothing,311.58,43
66463,International,Toys,331.89,214
66464,Enter,Sports,841.67,38
66465,What,Home & Kitchen,487.32,198
66466,Above,Home & Kitchen,163.59,209
66467,Likely,Clothing,407.07,992
66468,Indeed,Sports,764.01,995
66469,Fish,Books,472.5,722
66470,Dog,Electronics,366.53,962
66471,Need,Sports,434.43,177
66472,Record,Toys,645.4,563
66473,Bad,Home & Kitchen,443.6,556
66474,Coach,Books,268.91,657
66475,Wear,Books,98.71,593
66476,Young,Home & Kitchen,590.87,947
66477,Enjoy,Electronics,35.47,74
66478,Past,Clothing,243.21,367
66479,Seem,Home & Kitchen,547.43,856
66480,Message,Home & Kitchen,334.43,485
66481,Thus,Toys,593.11,932
66482,Remain,Books,932.67,122
66483,Talk,Toys,61.21,499
66484,Face,Clothing,393.64,819
66485,Course,Sports,723.53,755
66486,Put,Toys,73.35,816
66487,Recognize,Electronics,645.59,960
66488,Term,Books,233.01,72
66489,Contain,Sports,245.68,589
66490,Not,Electronics,401.15,704
66491,They,Sports,948.6,638
66492,As,Clothing,812.5,683
66493,Series,Toys,566.61,885
66494,Message,Home & Kitchen,392.19,315
66495,Machine,Sports,33.3,647
66496,Product,Home & Kitchen,503.44,513
66497,Security,Sports,814.07,966
66498,Grow,Toys,878.52,279
66499,Item,Toys,792.77,135
66500,Cold,Electronics,673.5,326
66501,Station,Electronics,553.62,679
66502,Behavior,Toys,331.83,717
66503,White,Clothing,220.91,259
66504,Receive,Sports,985.58,593
66505,Page,Toys,78.01,497
66506,Stage,Books,904.82,910
66507,Partner,Home & Kitchen,329.09,202
66508,Company,Electronics,955.16,428
66509,Must,Sports,52.84,734
66510,Structure,Books,463.88,337
66511,Support,Books,394.31,257
66512,Figure,Electronics,321.35,898
66513,Natural,Home & Kitchen,51.32,521
66514,Thus,Sports,119.04,597
66515,Apply,Books,873.34,548
66516,Especially,Sports,512.28,795
66517,Just,Clothing,736.15,417
66518,Morning,Electronics,568.65,546
66519,Five,Home & Kitchen,879.67,909
66520,Important,Clothing,380.31,197
66521,Accept,Books,121.92,627
66522,Simple,Toys,605.27,634
66523,Security,Home & Kitchen,808.09,442
66524,Box,Books,576.83,759
66525,Put,Sports,347.73,330
66526,Same,Electronics,466.68,404
66527,Sometimes,Electronics,604.66,674
66528,Computer,Home & Kitchen,816.96,173
66529,Course,Books,804.84,459
66530,Set,Sports,923.47,476
66531,Mean,Books,860.52,668
66532,Receive,Sports,628.08,377
66533,Such,Sports,829.36,156
66534,Fine,Books,98.52,654
66535,Land,Sports,827.3,394
66536,Eye,Toys,635.19,540
66537,Artist,Clothing,418.59,831
66538,Sense,Electronics,608.43,757
66539,Care,Books,896.82,124
66540,Foreign,Home & Kitchen,706.75,279
66541,Hard,Books,269.72,545
66542,Record,Clothing,57.84,701
66543,Where,Sports,846.74,730
66544,Body,Sports,68.36,797
66545,Certain,Books,329.36,119
66546,Him,Clothing,473.72,558
66547,Prove,Clothing,895.8,556
66548,Join,Toys,192.62,3
66549,Least,Home & Kitchen,956.92,374
66550,Writer,Books,414.97,714
66551,Standard,Electronics,762.84,996
66552,Central,Books,49.79,388
66553,Religious,Books,596.12,521
66554,Return,Sports,678.52,905
66555,Establish,Books,426.46,649
66556,Girl,Home & Kitchen,468.27,667
66557,Season,Books,814.87,344
66558,Pm,Books,239.5,650
66559,Area,Toys,84.12,328
66560,Low,Toys,822.25,967
66561,Usually,Clothing,753.79,15
66562,While,Toys,172.24,400
66563,Same,Sports,99.78,716
66564,Police,Home & Kitchen,989.19,905
66565,News,Books,644.38,318
66566,Support,Home & Kitchen,157.62,71
66567,Treat,Electronics,577.78,757
66568,Current,Electronics,567.19,165
66569,Under,Books,495.69,47
66570,Might,Clothing,248.32,488
66571,At,Clothing,205.36,150
66572,Phone,Toys,562.26,514
66573,Over,Electronics,313.09,730
66574,Summer,Clothing,646.85,825
66575,Agent,Electronics,306.9,557
66576,Road,Sports,949.97,589
66577,Into,Clothing,425.25,877
66578,Cost,Books,954.42,464
66579,Father,Toys,499.76,968
66580,Half,Toys,217.87,673
66581,Popular,Clothing,140.39,847
66582,Drive,Sports,550.43,127
66583,Item,Toys,139.06,756
66584,Change,Electronics,536.78,891
66585,Discussion,Electronics,714.01,598
66586,Beautiful,Electronics,301.9,12
66587,Decision,Home & Kitchen,686.98,357
66588,Risk,Books,185.97,744
66589,Explain,Sports,452.69,958
66590,Since,Electronics,59.97,798
66591,Very,Electronics,406.53,898
66592,Environment,Clothing,509.14,383
66593,And,Sports,666.95,788
66594,Board,Sports,384.77,304
66595,Actually,Clothing,980.28,628
66596,Program,Clothing,673.04,880
66597,New,Electronics,694.48,555
66598,Whatever,Clothing,478.83,144
66599,Discover,Electronics,371.71,768
66600,Identify,Books,505.35,397
66601,Land,Home & Kitchen,551.92,752
66602,Somebody,Home & Kitchen,249.85,405
66603,Anyone,Electronics,75.14,226
66604,True,Toys,671.32,42
66605,Short,Sports,407.85,917
66606,Anything,Sports,567.83,493
66607,Trip,Books,493.67,320
66608,Run,Electronics,795.23,58
66609,While,Electronics,765.54,901
66610,Office,Books,208.13,765
66611,Town,Sports,901.51,621
66612,Medical,Home & Kitchen,294.15,298
66613,Want,Home & Kitchen,987.38,292
66614,Huge,Sports,214.54,316
66615,Nature,Books,628.33,605
66616,Human,Electronics,411.27,770
66617,Church,Home & Kitchen,427.87,419
66618,Reality,Toys,666.82,598
66619,Pay,Home & Kitchen,745.27,712
66620,Worker,Clothing,225.78,74
66621,Challenge,Books,508.66,618
66622,See,Books,515.48,767
66623,Growth,Sports,228.19,261
66624,Step,Books,951.13,82
66625,Hard,Electronics,698.37,370
66626,Plant,Toys,783.04,704
66627,Above,Home & Kitchen,594.03,294
66628,Republican,Electronics,687.88,228
66629,Authority,Home & Kitchen,14.72,597
66630,Management,Electronics,594.57,969
66631,Century,Home & Kitchen,534.77,292
66632,Future,Electronics,464.5,441
66633,Firm,Electronics,137.28,157
66634,Magazine,Electronics,410.14,645
66635,Finish,Toys,438.34,766
66636,Part,Books,352.81,237
66637,Range,Sports,202.2,322
66638,Voice,Toys,308.69,614
66639,Notice,Toys,487.77,105
66640,Parent,Sports,968.49,488
66641,Girl,Toys,105.16,799
66642,Beautiful,Home & Kitchen,598.89,142
66643,Word,Electronics,456.67,636
66644,Enough,Toys,563.29,161
66645,Tv,Books,254.72,486
66646,Simply,Clothing,259.11,147
66647,It,Books,955.13,914
66648,Place,Books,371.31,773
66649,Adult,Sports,600.6,469
66650,Read,Toys,864.89,174
66651,While,Sports,332.6,657
66652,Ten,Toys,86.18,841
66653,Vote,Sports,152.67,328
66654,Newspaper,Books,794.98,802
66655,Kid,Toys,772.37,992
66656,Whether,Clothing,510.33,238
66657,Professor,Toys,205.56,656
66658,Entire,Clothing,86.05,622
66659,After,Toys,456.97,216
66660,Speak,Home & Kitchen,344.28,267
66661,Body,Clothing,326.99,781
66662,Market,Books,461.23,592
66663,Claim,Books,475.82,413
66664,Focus,Home & Kitchen,48.84,614
66665,Speak,Toys,22.16,579
66666,International,Toys,859.42,934
66667,Page,Toys,183.07,999
66668,Around,Books,214.13,393
66669,Improve,Clothing,676.01,451
66670,Chance,Sports,318.61,483
66671,You,Clothing,93.49,479
66672,Alone,Sports,333.54,251
66673,Eat,Sports,55.48,392
66674,Debate,Electronics,589.93,621
66675,Leader,Home & Kitchen,79.68,182
66676,Discuss,Sports,883.06,670
66677,Exist,Home & Kitchen,793.85,647
66678,Professor,Home & Kitchen,100.4,114
66679,Day,Books,28.88,636
66680,Ever,Clothing,257.17,58
66681,Idea,Books,507.62,171
66682,Fly,Home & Kitchen,533.55,816
66683,Pull,Electronics,922.57,902
66684,Force,Sports,847.33,596
66685,Character,Toys,960.1,879
66686,Kind,Electronics,677.05,711
66687,Investment,Clothing,310.74,625
66688,Heart,Books,368.8,917
66689,Clear,Toys,190.2,882
66690,Control,Home & Kitchen,511.63,763
66691,Realize,Clothing,345.82,665
66692,Under,Sports,497.61,71
66693,Rest,Books,452.97,63
66694,Mean,Home & Kitchen,790.77,861
66695,Those,Books,941.18,985
66696,Statement,Home & Kitchen,410.77,433
66697,Want,Sports,427.3,843
66698,Heavy,Sports,802.35,392
66699,Only,Sports,438.67,893
66700,Yeah,Clothing,166.67,287
66701,Each,Home & Kitchen,310.91,617
66702,Raise,Toys,215.97,971
66703,Nearly,Home & Kitchen,860.85,263
66704,Stage,Home & Kitchen,356.76,965
66705,Would,Electronics,949.94,381
66706,Commercial,Sports,65.7,914
66707,Relate,Books,319.37,831
66708,North,Sports,772.8,266
66709,Position,Sports,909.56,908
66710,Away,Sports,734.72,765
66711,If,Home & Kitchen,988.49,226
66712,Number,Books,73.17,47
66713,Begin,Toys,109.54,9
66714,Shoulder,Toys,516.53,568
66715,Course,Books,546.67,444
66716,Cultural,Books,558.38,893
66717,Spend,Sports,876.72,843
66718,That,Books,46.06,438
66719,Hard,Electronics,684.34,426
66720,Sport,Home & Kitchen,376.57,202
66721,It,Electronics,462.15,146
66722,Most,Clothing,272.57,862
66723,Home,Electronics,268.73,505
66724,Second,Home & Kitchen,340.66,211
66725,Pass,Electronics,134.82,240
66726,Education,Home & Kitchen,88.54,985
66727,Worry,Electronics,779.78,634
66728,Goal,Electronics,998.04,257
66729,On,Clothing,682.44,399
66730,Probably,Home & Kitchen,407.61,681
66731,Issue,Electronics,334.11,549
66732,Your,Books,287.26,989
66733,Republican,Home & Kitchen,122.88,612
66734,Future,Books,257.45,627
66735,Begin,Books,408.61,830
66736,Point,Books,379.91,213
66737,Energy,Clothing,403.38,531
66738,Relationship,Electronics,593.67,901
66739,Lose,Toys,201.97,485
66740,Land,Electronics,802.87,879
66741,Interesting,Sports,346.85,250
66742,Agency,Clothing,997.46,285
66743,Recent,Home & Kitchen,483.66,880
66744,When,Electronics,639.3,409
66745,Mean,Home & Kitchen,673.16,914
66746,Final,Home & Kitchen,396.54,695
66747,High,Electronics,888.7,696
66748,Apply,Books,906.32,40
66749,Environment,Sports,244.74,880
66750,Information,Clothing,831.4,645
66751,Performance,Books,306.51,607
66752,Particularly,Home & Kitchen,249.95,26
66753,Understand,Books,671.28,782
66754,List,Electronics,511.79,244
66755,Detail,Books,310.62,71
66756,Help,Electronics,68.39,931
66757,Note,Clothing,967.75,998
66758,Rise,Home & Kitchen,537.7,36
66759,Morning,Clothing,538.35,960
66760,Sell,Books,805.49,138
66761,Bad,Clothing,350.34,785
66762,Likely,Toys,818.41,546
66763,Official,Clothing,697.78,420
66764,Institution,Electronics,407.65,934
66765,Sort,Clothing,533.63,888
66766,World,Home & Kitchen,681.46,871
66767,Put,Books,456.53,776
66768,Both,Books,801.18,318
66769,Responsibility,Clothing,505.3,481
66770,Race,Toys,959.96,703
66771,Speech,Toys,606.31,627
66772,Him,Electronics,782.63,473
66773,Positive,Toys,36.16,517
66774,Wish,Sports,11.28,674
66775,Dream,Sports,332.98,896
66776,Some,Toys,940.7,774
66777,True,Home & Kitchen,883.92,519
66778,Save,Clothing,691.08,647
66779,Its,Home & Kitchen,618.35,311
66780,Growth,Electronics,691.21,320
66781,Feel,Books,707.76,131
66782,Improve,Clothing,161.02,293
66783,Magazine,Sports,607.18,654
66784,Design,Sports,114.3,104
66785,Really,Clothing,22.74,725
66786,Especially,Books,25.01,519
66787,Discuss,Toys,423.85,498
66788,Hope,Electronics,515.59,677
66789,Late,Toys,131.45,891
66790,Hope,Toys,794.53,943
66791,House,Electronics,266.21,413
66792,Trouble,Toys,224.44,795
66793,Century,Electronics,826.7,153
66794,Prove,Toys,743.19,111
66795,Wind,Home & Kitchen,845.39,518
66796,Entire,Electronics,38.34,733
66797,Product,Electronics,331.18,359
66798,Key,Books,43.9,555
66799,Often,Electronics,138.86,371
66800,Stock,Toys,273.29,667
66801,History,Books,663.69,386
66802,Again,Sports,32.83,418
66803,Structure,Toys,835.26,903
66804,Include,Toys,764.17,482
66805,Population,Clothing,14.17,461
66806,Relationship,Sports,775.32,830
66807,Test,Electronics,670.59,651
66808,Store,Electronics,986.66,597
66809,Study,Clothing,272.44,49
66810,Learn,Electronics,44.34,589
66811,Street,Home & Kitchen,933.43,768
66812,Quite,Books,222.9,109
66813,Sort,Sports,667.64,139
66814,Use,Home & Kitchen,854.34,294
66815,Anything,Electronics,277.87,134
66816,Court,Home & Kitchen,619.07,594
66817,Those,Toys,330.66,758
66818,Summer,Clothing,684.37,983
66819,First,Electronics,265.15,550
66820,Real,Books,312.45,750
66821,Easy,Electronics,730.7,696
66822,Light,Electronics,953.24,520
66823,Finish,Sports,922.74,223
66824,Have,Clothing,362.75,782
66825,Much,Books,115.57,696
66826,Paper,Toys,176.23,800
66827,Could,Toys,845.03,322
66828,Miss,Books,347.47,850
66829,Election,Home & Kitchen,836.67,978
66830,Good,Clothing,947.81,76
66831,Standard,Clothing,195.14,883
66832,Action,Sports,60.6,905
66833,Through,Books,162.03,825
66834,Name,Clothing,67.31,408
66835,Situation,Toys,830.62,649
66836,Despite,Toys,214.3,329
66837,Finally,Sports,682.51,912
66838,Around,Books,456.14,499
66839,Side,Books,615.5,973
66840,Cover,Home & Kitchen,716.05,144
66841,Attack,Electronics,59.02,671
66842,Movement,Sports,952.1,849
66843,Whom,Home & Kitchen,959.32,761
66844,Move,Clothing,269.44,999
66845,Civil,Toys,261.67,64
66846,Firm,Books,445.9,825
66847,Could,Toys,693.88,126
66848,Ask,Toys,946.47,865
66849,Key,Sports,49.59,458
66850,While,Toys,543.58,967
66851,Gas,Sports,743.41,310
66852,Debate,Clothing,717.17,183
66853,Agent,Home & Kitchen,558.32,937
66854,Notice,Electronics,252.4,606
66855,Protect,Clothing,530.34,902
66856,Room,Toys,223.42,952
66857,Itself,Toys,953.58,138
66858,Attack,Home & Kitchen,753.26,899
66859,Recognize,Electronics,537.24,574
66860,Church,Books,867.32,554
66861,Box,Books,418.5,708
66862,Job,Clothing,989.54,195
66863,Moment,Home & Kitchen,240.84,355
66864,Congress,Toys,836.96,976
66865,Feel,Clothing,345.08,326
66866,Section,Sports,213.98,513
66867,Whose,Sports,90.1,231
66868,Sometimes,Home & Kitchen,615.98,772
66869,Probably,Clothing,782.3,622
66870,At,Electronics,215.9,966
66871,Back,Toys,336.52,83
66872,Beat,Sports,703.49,904
66873,Hot,Home & Kitchen,191.39,754
66874,Store,Electronics,720.9,203
66875,Quality,Toys,62.28,342
66876,Could,Toys,570.13,467
66877,Include,Sports,826.49,711
66878,Beat,Toys,558.82,707
66879,Price,Toys,136.96,655
66880,Production,Toys,571.54,434
66881,Feel,Electronics,207.19,806
66882,Yeah,Clothing,464.06,711
66883,Go,Books,162.77,18
66884,Everything,Home & Kitchen,655.11,362
66885,Everybody,Electronics,843.03,245
66886,Finally,Electronics,881.81,467
66887,Finally,Home & Kitchen,101.42,596
66888,Republican,Electronics,760.3,768
66889,Instead,Home & Kitchen,69.21,272
66890,Join,Books,597.96,262
66891,Shoulder,Electronics,290.4,181
66892,Company,Home & Kitchen,389.31,640
66893,Born,Sports,178.95,704
66894,Lead,Toys,638.23,704
66895,Human,Home & Kitchen,561.29,640
66896,Part,Home & Kitchen,926.43,6
66897,Hand,Books,842.92,728
66898,Mother,Electronics,175.56,361
66899,Week,Toys,512.35,42
66900,Sing,Books,225.39,385
66901,Political,Clothing,368.37,116
66902,Level,Electronics,36.3,751
66903,Six,Home & Kitchen,448.34,163
66904,Down,Clothing,335.95,18
66905,Indeed,Sports,627.93,167
66906,City,Electronics,598.44,718
66907,Travel,Sports,521.39,991
66908,Indeed,Sports,491.4,392
66909,Support,Sports,444.85,354
66910,Beat,Books,133.74,241
66911,Late,Home & Kitchen,363.52,323
66912,But,Clothing,557.46,34
66913,Car,Books,818.17,627
66914,Hear,Books,805.3,918
66915,Form,Books,685.77,131
66916,Next,Toys,149.86,507
66917,Else,Home & Kitchen,505.09,197
66918,People,Sports,636.4,217
66919,Concern,Toys,784.75,344
66920,Surface,Home & Kitchen,593.64,882
66921,Entire,Clothing,717.27,247
66922,Hot,Electronics,33.65,991
66923,Any,Electronics,662.42,196
66924,Out,Electronics,841.05,731
66925,There,Electronics,140.21,259
66926,Across,Toys,272.86,129
66927,Enter,Electronics,664.76,675
66928,Yard,Electronics,272.89,776
66929,Health,Sports,474.71,155
66930,Small,Home & Kitchen,840.46,965
66931,From,Home & Kitchen,677.54,572
66932,Player,Clothing,437.53,406
66933,Affect,Clothing,786.89,846
66934,Pretty,Clothing,699.31,493
66935,Statement,Electronics,228.26,682
66936,Recognize,Toys,432.58,996
66937,Model,Clothing,382.59,722
66938,Great,Toys,303.16,150
66939,Couple,Home & Kitchen,799.69,774
66940,Song,Clothing,499.84,670
66941,Reduce,Toys,946.45,680
66942,Building,Home & Kitchen,457.39,332
66943,Appear,Sports,408.24,475
66944,Floor,Home & Kitchen,658.2,636
66945,Any,Home & Kitchen,481.1,392
66946,Already,Home & Kitchen,714.91,468
66947,Account,Clothing,104.64,438
66948,If,Toys,401.62,319
66949,Sense,Sports,858.62,4
66950,Right,Home & Kitchen,390.85,472
66951,Run,Electronics,801.98,94
66952,Early,Toys,198.67,35
66953,Main,Electronics,422.0,46
66954,Analysis,Clothing,566.31,693
66955,Maybe,Home & Kitchen,156.06,671
66956,Staff,Clothing,320.47,986
66957,Wide,Toys,311.46,526
66958,Painting,Books,864.66,103
66959,Feel,Home & Kitchen,800.07,715
66960,This,Sports,531.37,352
66961,Wide,Clothing,514.57,10
66962,View,Sports,500.93,952
66963,Wind,Toys,298.87,213
66964,With,Sports,906.66,88
66965,Personal,Electronics,752.29,827
66966,Grow,Electronics,752.72,280
66967,Nature,Books,437.76,572
66968,Bill,Books,724.05,335
66969,Southern,Sports,35.49,842
66970,Fight,Clothing,387.79,769
66971,Likely,Books,67.02,289
66972,Interest,Books,986.86,213
66973,Difficult,Home & Kitchen,245.19,21
66974,Past,Electronics,978.6,281
66975,Husband,Clothing,606.75,620
66976,Couple,Sports,414.46,737
66977,No,Electronics,138.15,693
66978,Career,Clothing,618.07,306
66979,Upon,Clothing,350.18,794
66980,Stay,Sports,590.13,837
66981,Far,Electronics,712.76,504
66982,Specific,Books,416.99,46
66983,Plan,Toys,192.52,330
66984,Partner,Books,334.15,46
66985,Book,Clothing,560.65,51
66986,Special,Books,434.68,124
66987,Mouth,Books,142.41,155
66988,Air,Books,637.73,228
66989,Fire,Books,825.97,409
66990,Push,Sports,382.93,718
66991,Power,Home & Kitchen,542.93,345
66992,Sure,Toys,72.56,420
66993,Site,Electronics,292.09,207
66994,Draw,Clothing,769.2,429
66995,Specific,Toys,424.17,783
66996,Sign,Toys,559.31,97
66997,Paper,Clothing,319.26,605
66998,Training,Clothing,380.08,75
66999,Wait,Home & Kitchen,923.33,507
67000,Suffer,Home & Kitchen,352.08,34
67001,Dog,Home & Kitchen,937.02,131
67002,Population,Clothing,447.13,520
67003,Drop,Home & Kitchen,109.82,404
67004,Record,Home & Kitchen,801.65,700
67005,By,Toys,140.87,78
67006,Hospital,Toys,100.32,50
67007,Good,Clothing,368.48,698
67008,Last,Books,888.33,175
67009,Positive,Electronics,575.27,134
67010,General,Books,706.04,230
67011,Until,Home & Kitchen,745.18,404
67012,Common,Toys,55.39,490
67013,Beat,Electronics,960.48,407
67014,Affect,Books,314.47,933
67015,Who,Clothing,863.49,190
67016,Red,Toys,982.46,343
67017,Clear,Home & Kitchen,416.43,602
67018,Or,Books,954.42,723
67019,Once,Home & Kitchen,828.79,202
67020,Magazine,Books,402.9,68
67021,Blue,Clothing,916.84,99
67022,Deal,Books,64.39,75
67023,Professor,Sports,360.06,888
67024,End,Toys,439.07,12
67025,Garden,Clothing,265.99,106
67026,Join,Toys,467.64,973
67027,Tend,Sports,353.54,5
67028,Best,Sports,820.65,354
67029,Need,Sports,439.22,453
67030,Yard,Home & Kitchen,513.84,10
67031,Inside,Sports,359.58,988
67032,That,Books,293.66,69
67033,Great,Sports,875.04,565
67034,Republican,Clothing,231.07,858
67035,End,Books,928.63,662
67036,Everybody,Electronics,338.01,729
67037,Provide,Sports,413.21,963
67038,A,Books,629.62,337
67039,Cup,Books,178.06,483
67040,Card,Home & Kitchen,31.07,120
67041,Action,Toys,822.28,809
67042,Environmental,Electronics,44.63,33
67043,Improve,Home & Kitchen,826.53,961
67044,Score,Clothing,27.45,828
67045,Report,Electronics,881.89,414
67046,Now,Electronics,361.87,97
67047,Win,Clothing,42.2,314
67048,Great,Electronics,559.26,412
67049,Career,Sports,106.92,988
67050,Better,Toys,472.85,230
67051,Base,Books,222.86,73
67052,Arm,Books,728.42,650
67053,Large,Toys,580.71,277
67054,Spend,Electronics,207.45,765
67055,Attack,Home & Kitchen,484.2,690
67056,Remember,Clothing,336.41,48
67057,Result,Toys,698.89,283
67058,Huge,Clothing,223.88,220
67059,North,Clothing,530.69,986
67060,Note,Toys,624.3,898
67061,Establish,Sports,980.09,174
67062,Stage,Home & Kitchen,368.81,413
67063,Most,Books,706.23,60
67064,Own,Home & Kitchen,117.32,440
67065,Light,Clothing,157.01,64
67066,Measure,Books,222.86,31
67067,Inside,Clothing,977.69,103
67068,Early,Home & Kitchen,524.9,643
67069,Truth,Home & Kitchen,798.18,23
67070,Ground,Home & Kitchen,956.11,902
67071,Tend,Sports,716.48,221
67072,Book,Toys,837.15,643
67073,Watch,Clothing,416.81,978
67074,Course,Sports,664.48,79
67075,Might,Toys,242.45,159
67076,Subject,Toys,537.9,112
67077,Bar,Sports,347.8,510
67078,That,Home & Kitchen,773.25,250
67079,Despite,Clothing,150.87,746
67080,Add,Home & Kitchen,663.07,88
67081,These,Toys,401.67,10
67082,Face,Clothing,371.81,595
67083,Rich,Clothing,502.74,110
67084,Those,Home & Kitchen,987.35,751
67085,Young,Home & Kitchen,42.49,367
67086,Early,Sports,965.28,259
67087,Produce,Toys,73.49,75
67088,Later,Toys,681.23,18
67089,Each,Clothing,235.24,65
67090,Want,Electronics,706.9,678
67091,Approach,Clothing,101.35,49
67092,Term,Toys,718.58,281
67093,Show,Sports,370.73,710
67094,May,Electronics,899.55,100
67095,Sense,Home & Kitchen,788.0,520
67096,Most,Electronics,143.16,712
67097,Because,Clothing,682.48,975
67098,Audience,Books,859.31,202
67099,Mission,Home & Kitchen,308.39,597
67100,Miss,Home & Kitchen,771.25,209
67101,Response,Clothing,592.1,457
67102,Second,Toys,996.33,10
67103,These,Books,876.51,193
67104,Letter,Sports,965.75,311
67105,Happen,Clothing,829.0,484
67106,Up,Sports,105.46,328
67107,Computer,Books,433.81,911
67108,Finish,Books,549.3,579
67109,These,Sports,566.2,371
67110,Return,Books,497.32,185
67111,Improve,Electronics,261.43,730
67112,Race,Sports,407.65,672
67113,Society,Sports,176.36,480
67114,Nature,Sports,853.24,222
67115,A,Home & Kitchen,144.1,137
67116,Hit,Toys,382.95,971
67117,Affect,Home & Kitchen,484.09,895
67118,Member,Books,18.57,953
67119,Resource,Electronics,434.21,649
67120,By,Books,95.28,134
67121,Environmental,Electronics,293.09,305
67122,Story,Electronics,375.48,625
67123,Stuff,Clothing,93.97,541
67124,Bad,Clothing,957.5,709
67125,Line,Electronics,559.86,636
67126,Senior,Clothing,439.44,882
67127,Into,Sports,812.68,980
67128,Commercial,Sports,648.89,799
67129,All,Toys,357.26,96
67130,Need,Electronics,452.1,851
67131,Talk,Clothing,320.28,965
67132,Compare,Electronics,393.62,712
67133,Order,Home & Kitchen,778.62,69
67134,To,Clothing,532.61,749
67135,Morning,Books,415.47,916
67136,Involve,Home & Kitchen,352.47,292
67137,Quite,Clothing,60.62,795
67138,Wish,Home & Kitchen,60.77,918
67139,Friend,Sports,996.45,304
67140,Save,Sports,356.44,387
67141,Us,Books,931.84,612
67142,Front,Home & Kitchen,738.54,204
67143,Cost,Home & Kitchen,72.03,89
67144,Cover,Sports,777.15,898
67145,Civil,Clothing,265.14,768
67146,Show,Toys,344.19,767
67147,Measure,Toys,985.86,730
67148,Own,Books,922.17,634
67149,No,Toys,186.82,870
67150,Probably,Home & Kitchen,541.21,946
67151,Billion,Sports,654.55,432
67152,Apply,Books,401.1,869
67153,Example,Clothing,513.89,242
67154,World,Toys,150.44,532
67155,Seem,Sports,931.11,484
67156,Pay,Sports,297.31,797
67157,Culture,Electronics,847.45,369
67158,Party,Books,968.2,755
67159,Total,Toys,686.75,832
67160,Time,Electronics,156.11,963
67161,Between,Sports,445.85,38
67162,Up,Sports,993.29,143
67163,Evening,Books,340.36,520
67164,Door,Sports,542.35,763
67165,Evening,Electronics,32.1,274
67166,Son,Books,988.37,360
67167,Address,Clothing,658.66,190
67168,Prevent,Home & Kitchen,869.81,437
67169,Plan,Toys,534.14,376
67170,Yet,Sports,614.24,377
67171,Tax,Sports,200.65,431
67172,Process,Toys,40.93,281
67173,Wall,Clothing,364.47,562
67174,Cultural,Toys,720.12,268
67175,Since,Electronics,517.69,877
67176,Act,Toys,310.16,369
67177,Him,Clothing,776.24,260
67178,Hope,Home & Kitchen,741.28,393
67179,Money,Clothing,720.86,650
67180,Improve,Clothing,916.09,952
67181,Once,Books,161.73,800
67182,Get,Clothing,207.76,779
67183,Pass,Sports,779.15,526
67184,Letter,Clothing,108.48,404
